Id,ActivityHour,totalSteps,Calories,TotalIntensity,AverageIntensity
4558609924,2016-03-19 08:00:00,0,56,0,0
4558609924,2016-03-19 23:00:00,0,56,0,0
4558609924,2016-03-21 08:00:00,0,56,0,0
4558609924,2016-03-22 02:00:00,0,56,0,0
4558609924,2016-03-28 02:00:00,0,56,0,0
4558609924,2016-03-28 04:00:00,0,56,0,0
4558609924,2016-03-28 06:00:00,0,56,0,0
4558609924,2016-04-11 00:00:00,0,56,0,0
4558609924,2016-04-11 19:00:00,0,56,0,0
4558609924,2016-03-12 09:00:00,0,56,0,0
4558609924,2016-03-13 01:00:00,0,56,0,0
4558609924,2016-03-14 21:00:00,0,56,0,0
4558609924,2016-03-21 23:00:00,0,56,0,0
4558609924,2016-03-22 04:00:00,0,56,0,0
4558609924,2016-03-26 00:00:00,0,56,0,0
4558609924,2016-03-30 09:00:00,0,56,0,0
4558609924,2016-04-07 06:00:00,0,56,0,0
4558609924,2016-03-15 16:00:00,0,56,0,0
4558609924,2016-03-21 15:00:00,0,56,0,0
4558609924,2016-03-21 18:00:00,0,56,0,0
4558609924,2016-03-22 20:00:00,0,56,0,0
4558609924,2016-03-23 19:00:00,0,56,0,0
4558609924,2016-03-24 22:00:00,0,56,0,0
4558609924,2016-03-29 02:00:00,0,56,0,0
4558609924,2016-03-29 08:00:00,0,56,0,0
4558609924,2016-04-04 07:00:00,0,56,0,0
4558609924,2016-03-14 00:00:00,0,56,0,0
4558609924,2016-03-16 22:00:00,0,56,0,0
4558609924,2016-03-19 13:00:00,0,56,0,0
4558609924,2016-03-21 16:00:00,0,56,0,0
4558609924,2016-03-22 09:00:00,0,56,0,0
4558609924,2016-04-03 06:00:00,0,56,0,0
4558609924,2016-04-09 00:00:00,0,56,0,0
4558609924,2016-04-11 04:00:00,0,56,0,0
4558609924,2016-03-16 17:00:00,0,56,0,0
4558609924,2016-03-18 14:00:00,0,56,0,0
4558609924,2016-03-20 21:00:00,0,56,0,0
4558609924,2016-04-02 05:00:00,0,56,0,0
4558609924,2016-04-11 02:00:00,0,56,0,0
4558609924,2016-03-13 06:00:00,0,56,0,0
4558609924,2016-03-17 02:00:00,0,56,0,0
4558609924,2016-03-22 00:00:00,0,56,0,0
4558609924,2016-03-22 01:00:00,0,56,0,0
4558609924,2016-03-24 21:00:00,0,56,0,0
4558609924,2016-04-01 07:00:00,0,56,0,0
4558609924,2016-03-16 04:00:00,0,56,0,0
4558609924,2016-03-21 04:00:00,0,56,0,0
4558609924,2016-03-22 05:00:00,0,56,0,0
4558609924,2016-03-23 21:00:00,0,56,0,0
4558609924,2016-03-25 22:00:00,0,56,0,0
4558609924,2016-04-07 07:00:00,0,56,0,0
4558609924,2016-03-16 03:00:00,0,56,0,0
4558609924,2016-03-19 14:00:00,0,56,0,0
4558609924,2016-03-20 09:00:00,0,56,0,0
4558609924,2016-03-22 23:00:00,0,56,0,0
4558609924,2016-04-08 02:00:00,0,56,0,0
4558609924,2016-03-23 16:00:00,0,56,0,0
4558609924,2016-03-23 23:00:00,0,56,0,0
4558609924,2016-03-25 02:00:00,0,56,0,0
4558609924,2016-03-25 08:00:00,0,56,0,0
4558609924,2016-03-26 21:00:00,0,56,0,0
4558609924,2016-03-29 01:00:00,0,56,0,0
4558609924,2016-03-30 06:00:00,0,56,0,0
4558609924,2016-03-15 05:00:00,0,56,0,0
4558609924,2016-03-20 19:00:00,0,56,0,0
4558609924,2016-03-21 09:00:00,0,56,0,0
4558609924,2016-03-23 05:00:00,0,56,0,0
4558609924,2016-04-08 06:00:00,0,56,0,0
4558609924,2016-03-18 01:00:00,0,56,0,0
4558609924,2016-03-22 10:00:00,0,56,0,0
4558609924,2016-03-31 00:00:00,0,56,0,0
4558609924,2016-04-03 08:00:00,0,56,0,0
4558609924,2016-04-09 01:00:00,0,56,0,0
4558609924,2016-04-12 00:00:00,0,56,0,0
4558609924,2016-03-15 02:00:00,0,56,0,0
4558609924,2016-03-17 04:00:00,0,56,0,0
4558609924,2016-03-20 07:00:00,0,56,0,0
4558609924,2016-03-22 06:00:00,0,56,0,0
4558609924,2016-03-22 15:00:00,0,56,0,0
4558609924,2016-03-25 06:00:00,0,56,0,0
4558609924,2016-03-15 00:00:00,0,56,0,0
4558609924,2016-03-16 05:00:00,0,56,0,0
4558609924,2016-03-16 08:00:00,0,56,0,0
4558609924,2016-03-16 18:00:00,0,56,0,0
4558609924,2016-03-19 04:00:00,0,56,0,0
4558609924,2016-03-24 05:00:00,0,56,0,0
4558609924,2016-03-24 17:00:00,0,56,0,0
4558609924,2016-03-24 23:00:00,0,56,0,0
4558609924,2016-03-25 10:00:00,0,56,0,0
4558609924,2016-04-07 00:00:00,0,56,0,0
4558609924,2016-04-10 23:00:00,0,56,0,0
4558609924,2016-03-12 07:00:00,0,56,0,0
4558609924,2016-03-14 04:00:00,0,56,0,0
4558609924,2016-03-17 17:00:00,0,56,0,0
4558609924,2016-03-19 03:00:00,0,56,0,0
4558609924,2016-03-21 07:00:00,0,56,0,0
4558609924,2016-03-21 11:00:00,0,56,0,0
4558609924,2016-03-22 08:00:00,0,56,0,0
4558609924,2016-03-22 12:00:00,0,56,0,0
4558609924,2016-03-24 18:00:00,0,56,0,0
4558609924,2016-03-31 08:00:00,0,56,0,0
4558609924,2016-04-08 04:00:00,0,56,0,0
4558609924,2016-04-11 22:00:00,0,56,0,0
4558609924,2016-03-14 22:00:00,0,56,0,0
4558609924,2016-03-21 22:00:00,0,56,0,0
4558609924,2016-03-26 02:00:00,0,56,0,0
4558609924,2016-03-27 07:00:00,0,56,0,0
4558609924,2016-04-03 01:00:00,0,56,0,0
4558609924,2016-04-05 06:00:00,0,56,0,0
4558609924,2016-04-09 04:00:00,0,56,0,0
4558609924,2016-03-12 06:00:00,0,56,0,0
4558609924,2016-03-15 06:00:00,0,56,0,0
4558609924,2016-03-21 14:00:00,0,56,0,0
4558609924,2016-03-23 04:00:00,0,56,0,0
4558609924,2016-04-02 07:00:00,0,56,0,0
4558609924,2016-03-17 05:00:00,0,56,0,0
4558609924,2016-03-21 19:00:00,0,56,0,0
4558609924,2016-03-23 22:00:00,0,56,0,0
4558609924,2016-04-03 04:00:00,0,56,0,0
4558609924,2016-04-07 02:00:00,0,56,0,0
4558609924,2016-04-08 05:00:00,0,56,0,0
4558609924,2016-03-12 04:00:00,0,56,0,0
4558609924,2016-03-15 08:00:00,0,56,0,0
4558609924,2016-03-19 22:00:00,0,56,0,0
4558609924,2016-03-20 18:00:00,0,56,0,0
4558609924,2016-03-23 12:00:00,0,56,0,0
4558609924,2016-03-23 18:00:00,0,56,0,0
4558609924,2016-03-25 21:00:00,0,56,0,0
4558609924,2016-03-19 10:00:00,0,56,0,0
4558609924,2016-03-20 04:00:00,0,56,0,0
4558609924,2016-03-22 03:00:00,0,56,0,0
4558609924,2016-03-23 08:00:00,0,56,0,0
4558609924,2016-03-23 14:00:00,0,56,0,0
4558609924,2016-03-25 13:00:00,0,56,0,0
4558609924,2016-03-27 03:00:00,0,56,0,0
4558609924,2016-03-28 07:00:00,0,56,0,0
4558609924,2016-04-01 00:00:00,0,56,0,0
4558609924,2016-04-02 23:00:00,0,56,0,0
4558609924,2016-04-03 02:00:00,0,56,0,0
4558609924,2016-04-10 04:00:00,0,56,0,0
4558609924,2016-03-18 02:00:00,0,56,0,0
4558609924,2016-03-18 07:00:00,0,56,0,0
4558609924,2016-03-19 12:00:00,0,56,0,0
4558609924,2016-03-24 06:00:00,0,56,0,0
4558609924,2016-03-24 08:00:00,0,56,0,0
4558609924,2016-03-26 11:00:00,0,56,0,0
4558609924,2016-03-30 05:00:00,0,56,0,0
4558609924,2016-03-31 04:00:00,0,56,0,0
4558609924,2016-04-01 03:00:00,0,56,0,0
4558609924,2016-04-05 08:00:00,0,56,0,0
4558609924,2016-04-12 04:00:00,0,56,0,0
4558609924,2016-03-15 01:00:00,0,56,0,0
4558609924,2016-03-21 00:00:00,0,56,0,0
4558609924,2016-03-21 01:00:00,0,56,0,0
4558609924,2016-03-21 10:00:00,0,56,0,0
4558609924,2016-03-22 13:00:00,0,56,0,0
4558609924,2016-04-07 03:00:00,0,56,0,0
4558609924,2016-03-24 03:00:00,0,56,0,0
4558609924,2016-03-31 05:00:00,0,56,0,0
4558609924,2016-03-31 07:00:00,0,56,0,0
4558609924,2016-03-13 08:00:00,0,56,0,0
4558609924,2016-03-19 17:00:00,0,56,0,0
4558609924,2016-03-21 17:00:00,0,56,0,0
4558609924,2016-03-22 07:00:00,0,56,0,0
4558609924,2016-04-09 03:00:00,0,56,0,0
4558609924,2016-03-12 02:00:00,0,56,0,0
4558609924,2016-03-13 02:00:00,0,56,0,0
4558609924,2016-03-13 14:00:00,0,56,0,0
4558609924,2016-03-22 21:00:00,0,56,0,0
4558609924,2016-03-23 13:00:00,0,56,0,0
4558609924,2016-04-01 01:00:00,0,56,0,0
4558609924,2016-04-02 03:00:00,0,56,0,0
4558609924,2016-04-05 03:00:00,0,56,0,0
4558609924,2016-03-14 01:00:00,0,56,0,0
4558609924,2016-03-20 02:00:00,0,56,0,0
4558609924,2016-03-20 06:00:00,0,56,0,0
4558609924,2016-03-20 22:00:00,0,56,0,0
4558609924,2016-03-23 07:00:00,0,56,0,0
4558609924,2016-04-01 09:00:00,0,56,0,0
4558609924,2016-04-02 08:00:00,0,56,0,0
4558609924,2016-04-11 03:00:00,0,56,0,0
4558609924,2016-03-17 18:00:00,0,56,0,0
4558609924,2016-03-18 03:00:00,0,56,0,0
4558609924,2016-03-19 20:00:00,0,56,0,0
4558609924,2016-03-23 06:00:00,0,56,0,0
4558609924,2016-04-02 02:00:00,0,56,0,0
4558609924,2016-04-12 02:00:00,0,56,0,0
4558609924,2016-03-13 05:00:00,0,56,0,0
4558609924,2016-03-23 03:00:00,0,56,0,0
4558609924,2016-03-23 15:00:00,0,56,0,0
4558609924,2016-03-24 16:00:00,0,56,0,0
4558609924,2016-04-01 04:00:00,0,56,0,0
4558609924,2016-04-10 05:00:00,0,56,0,0
4558609924,2016-04-12 05:00:00,0,56,0,0
4558609924,2016-03-12 03:00:00,0,56,0,0
4558609924,2016-03-14 11:00:00,0,56,0,0
4558609924,2016-03-23 17:00:00,0,56,0,0
4558609924,2016-03-24 20:00:00,0,56,0,0
4558609924,2016-03-25 12:00:00,0,56,0,0
4558609924,2016-03-26 03:00:00,0,56,0,0
4558609924,2016-03-27 02:00:00,0,56,0,0
4558609924,2016-03-28 00:00:00,0,56,0,0
4558609924,2016-03-28 05:00:00,0,56,0,0
4558609924,2016-04-08 03:00:00,0,56,0,0
4558609924,2016-03-14 05:00:00,0,56,0,0
4558609924,2016-03-20 08:00:00,0,56,0,0
4558609924,2016-03-21 02:00:00,0,56,0,0
4558609924,2016-03-21 12:00:00,0,56,0,0
4558609924,2016-03-25 03:00:00,0,56,0,0
4558609924,2016-03-28 01:00:00,0,56,0,0
4558609924,2016-03-31 02:00:00,0,56,0,0
4558609924,2016-04-04 03:00:00,0,56,0,0
4558609924,2016-03-14 03:00:00,0,56,0,0
4558609924,2016-03-17 01:00:00,0,56,0,0
4558609924,2016-03-19 11:00:00,0,56,0,0
4558609924,2016-03-22 11:00:00,0,56,0,0
4558609924,2016-03-26 04:00:00,0,56,0,0
4558609924,2016-04-01 08:00:00,0,56,0,0
4558609924,2016-03-17 00:00:00,0,56,0,0
4558609924,2016-03-19 15:00:00,0,56,0,0
4558609924,2016-04-08 23:00:00,0,56,0,0
4558609924,2016-03-13 04:00:00,0,56,0,0
4558609924,2016-03-14 07:00:00,0,56,0,0
4558609924,2016-03-18 05:00:00,0,56,0,0
4558609924,2016-03-19 16:00:00,0,56,0,0
4558609924,2016-03-20 05:00:00,0,56,0,0
4558609924,2016-03-20 17:00:00,0,56,0,0
4558609924,2016-03-21 06:00:00,0,56,0,0
4558609924,2016-03-24 07:00:00,0,56,0,0
4558609924,2016-04-03 13:00:00,0,56,0,0
4558609924,2016-04-05 23:00:00,0,56,0,0
4558609924,2016-04-08 01:00:00,0,56,0,0
4558609924,2016-03-12 08:00:00,0,56,0,0
4558609924,2016-03-16 19:00:00,0,56,0,0
4558609924,2016-03-21 13:00:00,0,56,0,0
4558609924,2016-03-22 18:00:00,0,56,0,0
4558609924,2016-03-23 00:00:00,0,56,0,0
4558609924,2016-04-01 06:00:00,0,56,0,0
4558609924,2016-03-21 20:00:00,0,56,0,0
4558609924,2016-03-24 01:00:00,0,56,0,0
4558609924,2016-03-25 05:00:00,0,56,0,0
4558609924,2016-03-27 08:00:00,0,56,0,0
4558609924,2016-04-04 06:00:00,0,56,0,0
4558609924,2016-04-05 00:00:00,0,56,0,0
4558609924,2016-04-05 05:00:00,0,56,0,0
4558609924,2016-04-06 04:00:00,0,56,0,0
4558609924,2016-04-07 04:00:00,0,56,0,0
4558609924,2016-03-18 09:00:00,0,56,0,0
4558609924,2016-03-20 23:00:00,0,56,0,0
4558609924,2016-03-22 14:00:00,0,56,0,0
4558609924,2016-03-25 01:00:00,0,56,0,0
4558609924,2016-03-27 04:00:00,0,56,0,0
4558609924,2016-04-01 02:00:00,0,56,0,0
4558609924,2016-04-03 00:00:00,0,56,0,0
4558609924,2016-04-04 02:00:00,0,56,0,0
4558609924,2016-03-14 09:00:00,0,56,0,0
4558609924,2016-03-16 06:00:00,0,56,0,0
4558609924,2016-03-18 04:00:00,0,56,0,0
4558609924,2016-03-23 09:00:00,0,56,0,0
4558609924,2016-03-25 00:00:00,0,56,0,0
4558609924,2016-03-26 05:00:00,0,56,0,0
4558609924,2016-03-26 14:00:00,0,56,0,0
5553957443,2016-03-12 07:00:00,0,56,0,0
5553957443,2016-03-18 00:00:00,0,56,0,0
5553957443,2016-03-16 02:00:00,0,56,0,0
5553957443,2016-04-07 04:00:00,0,56,0,0
5553957443,2016-03-15 05:00:00,0,56,0,0
5553957443,2016-04-12 02:00:00,0,56,0,0
5553957443,2016-04-12 04:00:00,0,56,0,0
5553957443,2016-04-05 02:00:00,0,56,0,0
5553957443,2016-04-05 11:00:00,0,56,0,0
5553957443,2016-04-04 05:00:00,0,56,0,0
5553957443,2016-03-24 03:00:00,0,56,0,0
5553957443,2016-03-29 02:00:00,0,56,0,0
5553957443,2016-04-08 05:00:00,0,56,0,0
5553957443,2016-03-14 03:00:00,0,56,0,0
5553957443,2016-04-04 18:00:00,0,56,0,0
5553957443,2016-03-27 10:00:00,0,56,0,0
5553957443,2016-04-02 03:00:00,0,56,0,0
5553957443,2016-04-05 01:00:00,0,56,0,0
5553957443,2016-03-30 09:00:00,0,56,0,0
5553957443,2016-03-23 11:00:00,0,56,0,0
5553957443,2016-03-17 22:00:00,0,56,0,0
5553957443,2016-03-15 04:00:00,0,56,0,0
5553957443,2016-03-28 02:00:00,0,56,0,0
5553957443,2016-04-04 00:00:00,0,56,0,0
5553957443,2016-03-14 00:00:00,0,56,0,0
5553957443,2016-03-29 03:00:00,0,56,0,0
5553957443,2016-03-26 04:00:00,0,56,0,0
5553957443,2016-03-25 09:00:00,0,56,0,0
5553957443,2016-04-02 05:00:00,0,56,0,0
5553957443,2016-03-26 15:00:00,0,56,0,0
5553957443,2016-03-26 22:00:00,0,56,0,0
5553957443,2016-04-02 09:00:00,0,56,0,0
5553957443,2016-04-04 08:00:00,0,56,0,0
5553957443,2016-03-17 23:00:00,0,56,0,0
5553957443,2016-03-29 09:00:00,0,56,0,0
5553957443,2016-04-10 05:00:00,0,56,0,0
6962181067,2016-03-24 14:00:00,0,56,0,0
6962181067,2016-04-08 07:00:00,0,56,0,0
6962181067,2016-03-14 22:00:00,0,56,0,0
6962181067,2016-04-11 13:00:00,0,56,0,0
6962181067,2016-04-05 13:00:00,0,56,0,0
6962181067,2016-03-22 22:00:00,0,56,0,0
6962181067,2016-03-21 21:00:00,0,56,0,0
6962181067,2016-04-10 22:00:00,0,56,0,0
6962181067,2016-04-01 14:00:00,0,56,0,0
1503960366,2016-04-01 17:00:00,20,56,1,0.016667
5553957443,2016-04-05 00:00:00,6,56,1,0.016667
5553957443,2016-03-22 03:00:00,5,56,1,0.016667
5553957443,2016-04-04 03:00:00,5,56,1,0.016667
5553957443,2016-04-08 01:00:00,9,56,1,0.016667
5553957443,2016-03-17 03:00:00,9,56,1,0.016667
5553957443,2016-03-16 01:00:00,10,56,1,0.016667
5553957443,2016-04-02 10:00:00,5,56,1,0.016667
5553957443,2016-04-07 02:00:00,10,56,1,0.016667
5553957443,2016-04-02 04:00:00,6,56,1,0.016667
5553957443,2016-04-12 00:00:00,2,56,1,0.016667
5553957443,2016-04-02 01:00:00,4,56,1,0.016667
5553957443,2016-03-22 05:00:00,4,56,1,0.016667
5553957443,2016-03-15 00:00:00,4,56,1,0.016667
5553957443,2016-03-14 02:00:00,7,56,1,0.016667
5553957443,2016-04-06 04:00:00,7,56,1,0.016667
5553957443,2016-04-02 15:00:00,7,56,1,0.016667
5553957443,2016-03-17 02:00:00,7,56,1,0.016667
5553957443,2016-03-28 05:00:00,8,56,1,0.016667
5553957443,2016-03-22 11:00:00,8,56,1,0.016667
5553957443,2016-04-10 04:00:00,8,56,1,0.016667
6962181067,2016-03-14 00:00:00,26,56,1,0.016667
6962181067,2016-03-19 23:00:00,6,56,1,0.016667
6962181067,2016-03-27 21:00:00,6,56,1,0.016667
6962181067,2016-03-30 06:00:00,15,56,1,0.016667
6962181067,2016-03-22 08:00:00,17,56,1,0.016667
6962181067,2016-04-04 02:00:00,11,56,1,0.016667
6962181067,2016-04-07 20:00:00,22,56,1,0.016667
6962181067,2016-04-07 04:00:00,5,56,1,0.016667
6962181067,2016-03-12 20:00:00,9,56,1,0.016667
6962181067,2016-04-08 23:00:00,22,56,1,0.016667
6962181067,2016-04-05 04:00:00,26,56,1,0.016667
6962181067,2016-04-07 23:00:00,6,56,1,0.016667
6962181067,2016-03-31 06:00:00,20,56,1,0.016667
6962181067,2016-03-25 06:00:00,13,56,1,0.016667
6962181067,2016-04-07 02:00:00,9,56,1,0.016667
6962181067,2016-04-09 16:00:00,14,56,1,0.016667
6962181067,2016-03-14 04:00:00,4,56,1,0.016667
6962181067,2016-03-16 02:00:00,4,56,1,0.016667
6962181067,2016-04-06 02:00:00,7,56,1,0.016667
6962181067,2016-03-15 22:00:00,7,56,1,0.016667
6962181067,2016-03-19 07:00:00,7,56,1,0.016667
6962181067,2016-04-07 21:00:00,8,56,1,0.016667
6962181067,2016-03-17 06:00:00,8,56,1,0.016667
6962181067,2016-04-07 06:00:00,8,56,1,0.016667
6962181067,2016-03-24 07:00:00,8,56,1,0.016667
6962181067,2016-04-07 03:00:00,8,56,1,0.016667
1503960366,2016-04-08 01:00:00,49,56,2,0.033333
2873212765,2016-03-18 22:00:00,46,56,2,0.033333
1503960366,2016-04-10 16:00:00,32,56,3,0.05
1503960366,2016-03-15 00:00:00,33,56,3,0.05
1624580081,2016-04-07 20:00:00,105,56,3,0.05
1624580081,2016-04-01 12:00:00,108,56,3,0.05
1624580081,2016-03-20 16:00:00,66,56,3,0.05
1624580081,2016-03-31 13:00:00,123,56,3,0.05
1624580081,2016-03-20 02:00:00,88,56,3,0.05
1624580081,2016-03-23 23:00:00,143,56,3,0.05
2873212765,2016-04-02 17:00:00,15,56,3,0.05
2873212765,2016-04-01 22:00:00,0,56,3,0.05
2873212765,2016-03-25 10:00:00,0,56,3,0.05
2873212765,2016-03-28 10:00:00,0,56,3,0.05
2873212765,2016-03-30 15:00:00,0,56,3,0.05
2873212765,2016-03-30 09:00:00,0,56,3,0.05
1503960366,2016-03-14 00:00:00,54,56,4,0.066667
1624580081,2016-03-20 18:00:00,26,56,4,0.066667
1624580081,2016-03-30 22:00:00,62,56,4,0.066667
1624580081,2016-03-14 00:00:00,30,56,4,0.066667
1624580081,2016-03-15 16:00:00,71,56,4,0.066667
1624580081,2016-03-20 21:00:00,49,56,4,0.066667
1624580081,2016-03-24 19:00:00,110,56,4,0.066667
1624580081,2016-04-05 12:00:00,128,56,4,0.066667
1624580081,2016-03-18 13:00:00,53,56,4,0.066667
1624580081,2016-04-04 22:00:00,45,56,4,0.066667
1624580081,2016-04-02 11:00:00,60,56,4,0.066667
1624580081,2016-03-24 23:00:00,54,56,4,0.066667
1624580081,2016-03-13 13:00:00,226,56,4,0.066667
1624580081,2016-04-06 22:00:00,102,56,4,0.066667
2026352035,2016-04-01 09:00:00,94,56,4,0.066667
2026352035,2016-03-29 12:00:00,108,56,4,0.066667
2026352035,2016-04-03 11:00:00,114,56,4,0.066667
1503960366,2016-03-27 01:00:00,121,56,5,0.083333
1503960366,2016-04-01 03:00:00,106,56,5,0.083333
1503960366,2016-03-13 09:00:00,73,56,5,0.083333
1624580081,2016-04-05 00:00:00,55,56,5,0.083333
1624580081,2016-03-14 16:00:00,12,56,5,0.083333
1624580081,2016-04-04 23:00:00,74,56,5,0.083333
1624580081,2016-03-15 02:00:00,37,56,5,0.083333
1624580081,2016-03-23 12:00:00,6,56,5,0.083333
1624580081,2016-04-06 23:00:00,74,56,5,0.083333
1624580081,2016-04-09 17:00:00,0,56,5,0.083333
1624580081,2016-03-23 20:00:00,8,56,5,0.083333
2026352035,2016-03-19 16:00:00,61,56,5,0.083333
2026352035,2016-03-22 16:00:00,81,56,5,0.083333
2026352035,2016-03-21 08:00:00,45,56,5,0.083333
1503960366,2016-03-16 07:00:00,70,56,6,0.1
1503960366,2016-03-21 07:00:00,55,56,6,0.1
1503960366,2016-04-02 07:00:00,66,56,6,0.1
1503960366,2016-03-23 07:00:00,82,56,6,0.1
2026352035,2016-04-06 09:00:00,67,56,6,0.1
2026352035,2016-03-17 11:00:00,73,56,6,0.1
2026352035,2016-04-05 10:00:00,95,56,6,0.1
2026352035,2016-03-26 09:00:00,36,56,6,0.1
2026352035,2016-03-14 19:00:00,71,56,6,0.1
2026352035,2016-03-29 11:00:00,57,56,6,0.1
2026352035,2016-04-11 20:00:00,99,56,6,0.1
2026352035,2016-04-11 09:00:00,43,56,6,0.1
2026352035,2016-04-08 11:00:00,43,56,6,0.1
2026352035,2016-03-21 16:00:00,56,56,6,0.1
2026352035,2016-04-10 21:00:00,85,56,7,0.116667
3977333714,2016-04-01 09:00:00,251,56,8,0.133333
3977333714,2016-03-14 17:00:00,184,56,9,0.15
3977333714,2016-04-11 15:00:00,195,56,9,0.15
3977333714,2016-03-18 13:00:00,209,56,9,0.15
3977333714,2016-03-18 20:00:00,359,56,10,0.166667
3977333714,2016-04-11 00:00:00,222,56,10,0.166667
2320127002,2016-03-13 09:00:00,0,55,0,0
2320127002,2016-03-15 18:00:00,0,55,0,0
2320127002,2016-03-18 14:00:00,0,55,0,0
2320127002,2016-03-18 21:00:00,0,55,0,0
2320127002,2016-03-19 06:00:00,0,55,0,0
2320127002,2016-03-20 11:00:00,0,55,0,0
2320127002,2016-03-21 13:00:00,0,55,0,0
2320127002,2016-03-26 06:00:00,0,55,0,0
2320127002,2016-03-27 22:00:00,0,55,0,0
2320127002,2016-03-31 08:00:00,0,55,0,0
2320127002,2016-04-01 01:00:00,0,55,0,0
2320127002,2016-04-02 13:00:00,0,55,0,0
2320127002,2016-04-03 18:00:00,0,55,0,0
2320127002,2016-04-04 03:00:00,0,55,0,0
2320127002,2016-04-06 13:00:00,0,55,0,0
2320127002,2016-03-13 22:00:00,0,55,0,0
2320127002,2016-03-14 06:00:00,0,55,0,0
2320127002,2016-03-16 07:00:00,0,55,0,0
2320127002,2016-03-16 09:00:00,0,55,0,0
2320127002,2016-03-16 22:00:00,0,55,0,0
2320127002,2016-03-19 07:00:00,0,55,0,0
2320127002,2016-03-19 12:00:00,0,55,0,0
2320127002,2016-03-24 06:00:00,0,55,0,0
2320127002,2016-03-29 11:00:00,0,55,0,0
2320127002,2016-04-02 08:00:00,0,55,0,0
2320127002,2016-04-02 09:00:00,0,55,0,0
2320127002,2016-04-04 02:00:00,0,55,0,0
2320127002,2016-04-05 19:00:00,0,55,0,0
2320127002,2016-04-12 03:00:00,0,55,0,0
2320127002,2016-03-18 01:00:00,0,55,0,0
2320127002,2016-03-19 11:00:00,0,55,0,0
2320127002,2016-03-19 14:00:00,0,55,0,0
2320127002,2016-03-20 05:00:00,0,55,0,0
2320127002,2016-03-26 00:00:00,0,55,0,0
2320127002,2016-03-28 00:00:00,0,55,0,0
2320127002,2016-03-28 16:00:00,0,55,0,0
2320127002,2016-03-30 10:00:00,0,55,0,0
2320127002,2016-03-31 17:00:00,0,55,0,0
2320127002,2016-04-01 18:00:00,0,55,0,0
2320127002,2016-04-02 04:00:00,0,55,0,0
2320127002,2016-04-02 10:00:00,0,55,0,0
2320127002,2016-04-04 16:00:00,0,55,0,0
2320127002,2016-04-07 05:00:00,0,55,0,0
2320127002,2016-04-07 16:00:00,0,55,0,0
2320127002,2016-03-14 17:00:00,0,55,0,0
2320127002,2016-03-22 11:00:00,0,55,0,0
2320127002,2016-03-25 22:00:00,0,55,0,0
2320127002,2016-03-28 19:00:00,0,55,0,0
2320127002,2016-03-30 19:00:00,0,55,0,0
2320127002,2016-04-02 06:00:00,0,55,0,0
2320127002,2016-04-03 23:00:00,0,55,0,0
2320127002,2016-04-05 12:00:00,0,55,0,0
2320127002,2016-04-08 01:00:00,0,55,0,0
2320127002,2016-04-08 04:00:00,0,55,0,0
2320127002,2016-04-08 20:00:00,0,55,0,0
2320127002,2016-03-12 10:00:00,0,55,0,0
2320127002,2016-03-16 16:00:00,0,55,0,0
2320127002,2016-03-17 05:00:00,0,55,0,0
2320127002,2016-03-17 18:00:00,0,55,0,0
2320127002,2016-03-20 13:00:00,0,55,0,0
2320127002,2016-03-21 03:00:00,0,55,0,0
2320127002,2016-03-21 21:00:00,0,55,0,0
2320127002,2016-03-24 01:00:00,0,55,0,0
2320127002,2016-03-25 10:00:00,0,55,0,0
2320127002,2016-03-26 17:00:00,0,55,0,0
2320127002,2016-03-28 13:00:00,0,55,0,0
2320127002,2016-03-31 22:00:00,0,55,0,0
2320127002,2016-04-03 11:00:00,0,55,0,0
2320127002,2016-04-03 21:00:00,0,55,0,0
2320127002,2016-04-07 17:00:00,0,55,0,0
2320127002,2016-04-12 04:00:00,0,55,0,0
2320127002,2016-03-13 20:00:00,0,55,0,0
2320127002,2016-03-21 01:00:00,0,55,0,0
2320127002,2016-03-22 20:00:00,0,55,0,0
2320127002,2016-03-26 02:00:00,0,55,0,0
2320127002,2016-03-28 05:00:00,0,55,0,0
2320127002,2016-03-29 17:00:00,0,55,0,0
2320127002,2016-04-02 01:00:00,0,55,0,0
2320127002,2016-04-05 02:00:00,0,55,0,0
2320127002,2016-04-06 02:00:00,0,55,0,0
2320127002,2016-04-08 21:00:00,0,55,0,0
2320127002,2016-03-14 08:00:00,0,55,0,0
2320127002,2016-03-16 20:00:00,0,55,0,0
2320127002,2016-03-17 08:00:00,0,55,0,0
2320127002,2016-03-21 05:00:00,0,55,0,0
2320127002,2016-03-21 20:00:00,0,55,0,0
2320127002,2016-03-26 23:00:00,0,55,0,0
2320127002,2016-03-28 15:00:00,0,55,0,0
2320127002,2016-03-29 12:00:00,0,55,0,0
2320127002,2016-03-30 06:00:00,0,55,0,0
2320127002,2016-04-01 17:00:00,0,55,0,0
2320127002,2016-04-03 00:00:00,0,55,0,0
2320127002,2016-04-04 07:00:00,0,55,0,0
2320127002,2016-04-04 10:00:00,0,55,0,0
2320127002,2016-04-04 14:00:00,0,55,0,0
2320127002,2016-04-04 19:00:00,0,55,0,0
2320127002,2016-04-07 02:00:00,0,55,0,0
2320127002,2016-04-09 23:00:00,0,55,0,0
2320127002,2016-04-10 16:00:00,0,55,0,0
2320127002,2016-03-14 00:00:00,0,55,0,0
2320127002,2016-03-14 11:00:00,0,55,0,0
2320127002,2016-03-15 00:00:00,0,55,0,0
2320127002,2016-03-19 00:00:00,0,55,0,0
